state,year,month,medium,political_lean,diet_threshold,partisanship_scenario,age_group,value
CA,2015,4,online,R,50,strict,25-34,2.45956
CA,2015,1,tv,L,75,lenient,25-34,4.91912
CA,2015,2,tv,L,75,lenient,25-34,12.15312
CA,2015,3,tv,L,75,lenient,25-34,19.38712
CA,2015,4,tv,L,75,lenient,25-34,26.62112
CA,2015,1,tv,R,75,lenient,25-34,1.30212
CA,2015,2,tv,R,75,lenient,25-34,4.91912
CA,2015,3,tv,R,75,lenient,25-34,8.53612
CA,2015,4,tv,R,75,lenient,25-34,12.15312
CA,2015,1,online,L,75,lenient,25-34,0.57872
CA,2015,2,online,L,75,lenient,25-34,2.02552
CA,2015,3,online,L,75,lenient,25-34,3.47232
CA,2015,4,online,L,75,lenient,25-34,4.91912
CA,2015,1,online,R,75,lenient,25-34,0.21702
CA,2015,2,online,R,75,lenient,25-34,0.57872
CA,2015,3,online,R,75,lenient,25-34,1.30212
CA,2015,4,online,R,75,lenient,25-34,2.02552
CA,2015,1,tv,L,75,strict,25-34,4.62976
CA,2015,2,tv,L,75,strict,25-34,11.86376
CA,2015,3,tv,L,75,strict,25-34,19.09776
CA,2015,4,tv,L,75,strict,25-34,26.33176
CA,2015,1,tv,R,75,strict,25-34,1.01276
CA,2015,2,tv,R,75,strict,25-34,4.62976
CA,2015,3,tv,R,75,strict,25-34,8.24676
CA,2015,4,tv,R,75,strict,25-34,11.86376
CA,2015,1,online,L,75,strict,25-34,0.28936
CA,2015,2,online,L,75,strict,25-34,1.73616
CA,2015,3,online,L,75,strict,25-34,3.18296
CA,2015,4,online,L,75,strict,25-34,4.62976
CA,2015,1,online,R,75,strict,25-34,0
CA,2015,2,online,R,75,strict,25-34,0.28936
CA,2015,3,online,R,75,strict,25-34,1.01276
CA,2015,4,online,R,75,strict,25-34,1.73616
CO,2015,1,tv,L,50,lenient,25-34,7.234
CO,2015,2,tv,L,50,lenient,25-34,14.468
CO,2015,3,tv,L,50,lenient,25-34,21.702
CO,2015,4,tv,L,50,lenient,25-34,28.936
CO,2015,1,tv,R,50,lenient,25-34,3.617
CO,2015,2,tv,R,50,lenient,25-34,7.234
CO,2015,3,tv,R,50,lenient,25-34,10.851
CO,2015,4,tv,R,50,lenient,25-34,14.468
CO,2015,1,online,L,50,lenient,25-34,1.4468
CO,2015,2,online,L,50,lenient,25-34,2.8936
CO,2015,3,online,L,50,lenient,25-34,4.3404
CO,2015,4,online,L,50,lenient,25-34,5.7872
CO,2015,1,online,R,50,lenient,25-34,0.7234
CO,2015,2,online,R,50,lenient,25-34,1.4468
CO,2015,3,online,R,50,lenient,25-34,2.1702
CO,2015,4,online,R,50,lenient,25-34,2.8936
CO,2015,1,tv,L,50,strict,25-34,6.94464
CO,2015,2,tv,L,50,strict,25-34,14.17864
CO,2015,3,tv,L,50,strict,25-34,21.41264
CO,2015,4,tv,L,50,strict,25-34,28.64664
CO,2015,1,tv,R,50,strict,25-34,3.32764
CO,2015,2,tv,R,50,strict,25-34,6.94464
CO,2015,3,tv,R,50,strict,25-34,10.56164
CO,2015,4,tv,R,50,strict,25-34,14.17864
CO,2015,1,online,L,50,strict,25-34,1.15744
CO,2015,2,online,L,50,strict,25-34,2.60424
CO,2015,3,online,L,50,strict,25-34,4.05104
CO,2015,4,online,L,50,strict,25-34,5.49784
CO,2015,1,online,R,50,strict,25-34,0.43404
CO,2015,2,online,R,50,strict,25-34,1.15744
CO,2015,3,online,R,50,strict,25-34,1.88084
CO,2015,4,online,R,50,strict,25-34,2.60424
CO,2015,1,tv,L,75,lenient,25-34,5.0638
CO,2015,2,tv,L,75,lenient,25-34,12.2978
CO,2015,3,tv,L,75,lenient,25-34,19.5318
CO,2015,4,tv,L,75,lenient,25-34,26.7658
CO,2015,1,tv,R,75,lenient,25-34,1.4468
CO,2015,2,tv,R,75,lenient,25-34,5.0638
CO,2015,3,tv,R,75,lenient,25-34,8.6808
CO,2015,4,tv,R,75,lenient,25-34,12.2978
CO,2015,1,online,L,75,lenient,25-34,0.7234
CO,2015,2,online,L,75,lenient,25-34,2.1702
CO,2015,3,online,L,75,lenient,25-34,3.617
CO,2015,4,online,L,75,lenient,25-34,5.0638
CO,2015,1,online,R,75,lenient,25-34,0.3617
CO,2015,2,online,R,75,lenient,25-34,0.7234
CO,2015,3,online,R,75,lenient,25-34,1.4468
CO,2015,4,online,R,75,lenient,25-34,2.1702
CO,2015,1,tv,L,75,strict,25-34,4.77444
CO,2015,2,tv,L,75,strict,25-34,12.00844
CO,2015,3,tv,L,75,strict,25-34,19.24244
CO,2015,4,tv,L,75,strict,25-34,26.47644
CO,2015,1,tv,R,75,strict,25-34,1.15744
CO,2015,2,tv,R,75,strict,25-34,4.77444
CO,2015,3,tv,R,75,strict,25-34,8.39144
CO,2015,4,tv,R,75,strict,25-34,12.00844
CO,2015,1,online,L,75,strict,25-34,0.43404
CO,2015,2,online,L,75,strict,25-34,1.88084
CO,2015,3,online,L,75,strict,25-34,3.32764
CO,2015,4,online,L,75,strict,25-34,4.77444
CO,2015,1,online,R,75,strict,25-34,0.07234
CO,2015,2,online,R,75,strict,25-34,0.43404
CO,2015,3,online,R,75,strict,25-34,1.15744
CO,2015,4,online,R,75,strict,25-34,1.88084
CT,2015,1,tv,L,50,lenient,25-34,7.08932
CT,2015,2,tv,L,50,lenient,25-34,14.32332
CT,2015,3,tv,L,50,lenient,25-34,21.55732
CT,2015,4,tv,L,50,lenient,25-34,28.79132
CT,2015,1,tv,R,50,lenient,25-34,3.47232
CT,2015,2,tv,R,50,lenient,25-34,7.08932
CT,2015,3,tv,R,50,lenient,25-34,10.70632
CT,2015,4,tv,R,50,lenient,25-34,14.32332
CT,2015,1,online,L,50,lenient,25-34,1.30212
CT,2015,2,online,L,50,lenient,25-34,2.74892
CT,2015,3,online,L,50,lenient,25-34,4.19572
CT,2015,4,online,L,50,lenient,25-34,5.64252
CT,2015,1,online,R,50,lenient,25-34,0.57872
CT,2015,2,online,R,50,lenient,25-34,1.30212
CT,2015,3,online,R,50,lenient,25-34,2.02552
CT,2015,4,online,R,50,lenient,25-34,2.74892
CT,2015,1,tv,L,50,strict,25-34,6.79996
CT,2015,2,tv,L,50,strict,25-34,14.03396
CT,2015,3,tv,L,50,strict,25-34,21.26796
CT,2015,4,tv,L,50,strict,25-34,28.50196
CT,2015,1,tv,R,50,strict,25-34,3.18296
CT,2015,2,tv,R,50,strict,25-34,6.79996
CT,2015,3,tv,R,50,strict,25-34,10.41696
CT,2015,4,tv,R,50,strict,25-34,14.03396
CT,2015,1,online,L,50,strict,25-34,1.01276
CT,2015,2,online,L,50,strict,25-34,2.45956
CT,2015,3,online,L,50,strict,25-34,3.90636
CT,2015,4,online,L,50,strict,25-34,5.35316
CT,2015,1,online,R,50,strict,25-34,0.28936
CT,2015,2,online,R,50,strict,25-34,1.01276
CT,2015,3,online,R,50,strict,25-34,1.73616
CT,2015,4,online,R,50,strict,25-34,2.45956
CT,2015,1,tv,L,75,lenient,25-34,4.91912
CT,2015,2,tv,L,75,lenient,25-34,12.15312
CT,2015,3,tv,L,75,lenient,25-34,19.38712
CT,2015,4,tv,L,75,lenient,25-34,26.62112
CT,2015,1,tv,R,75,lenient,25-34,1.30212
CT,2015,2,tv,R,75,lenient,25-34,4.91912
CT,2015,3,tv,R,75,lenient,25-34,8.53612
CT,2015,4,tv,R,75,lenient,25-34,12.15312
CT,2015,1,online,L,75,lenient,25-34,0.57872
CT,2015,2,online,L,75,lenient,25-34,2.02552
CT,2015,3,online,L,75,lenient,25-34,3.47232
CT,2015,4,online,L,75,lenient,25-34,4.91912
CT,2015,1,online,R,75,lenient,25-34,0.21702
CT,2015,2,online,R,75,lenient,25-34,0.57872
CT,2015,3,online,R,75,lenient,25-34,1.30212
CT,2015,4,online,R,75,lenient,25-34,2.02552
CT,2015,1,tv,L,75,strict,25-34,4.62976
CT,2015,2,tv,L,75,strict,25-34,11.86376
CT,2015,3,tv,L,75,strict,25-34,19.09776
CT,2015,4,tv,L,75,strict,25-34,26.33176
CT,2015,1,tv,R,75,strict,25-34,1.01276
CT,2015,2,tv,R,75,strict,25-34,4.62976
CT,2015,3,tv,R,75,strict,25-34,8.24676
CT,2015,4,tv,R,75,strict,25-34,11.86376
CT,2015,1,online,L,75,strict,25-34,0.28936
CT,2015,2,online,L,75,strict,25-34,1.73616
CT,2015,3,online,L,75,strict,25-34,3.18296
CT,2015,4,online,L,75,strict,25-34,4.62976
CT,2015,1,online,R,75,strict,25-34,0
CT,2015,2,online,R,75,strict,25-34,0.28936
CT,2015,3,online,R,75,strict,25-34,1.01276
CT,2015,4,online,R,75,strict,25-34,1.73616
DC,2015,1,tv,L,50,lenient,25-34,7.234
DC,2015,2,tv,L,50,lenient,25-34,14.468
DC,2015,3,tv,L,50,lenient,25-34,21.702
DC,2015,4,tv,L,50,lenient,25-34,28.936
DC,2015,1,tv,R,50,lenient,25-34,3.617
DC,2015,2,tv,R,50,lenient,25-34,7.234
DC,2015,3,tv,R,50,lenient,25-34,10.851
DC,2015,4,tv,R,50,lenient,25-34,14.468
DC,2015,1,online,L,50,lenient,25-34,1.4468
DC,2015,2,online,L,50,lenient,25-34,2.8936
DC,2015,3,online,L,50,lenient,25-34,4.3404
DC,2015,4,online,L,50,lenient,25-34,5.7872
DC,2015,1,online,R,50,lenient,25-34,0.7234
DC,2015,2,online,R,50,lenient,25-34,1.4468
DC,2015,3,online,R,50,lenient,25-34,2.1702
DC,2015,4,online,R,50,lenient,25-34,2.8936
DC,2015,1,tv,L,50,strict,25-34,6.94464
DC,2015,2,tv,L,50,strict,25-34,14.17864
DC,2015,3,tv,L,50,strict,25-34,21.41264
DC,2015,4,tv,L,50,strict,25-34,28.64664
DC,2015,1,tv,R,50,strict,25-34,3.32764
DC,2015,2,tv,R,50,strict,25-34,6.94464
DC,2015,3,tv,R,50,strict,25-34,10.56164
DC,2015,4,tv,R,50,strict,25-34,14.17864
DC,2015,1,online,L,50,strict,25-34,1.15744
DC,2015,2,online,L,50,strict,25-34,2.60424
DC,2015,3,online,L,50,strict,25-34,4.05104
DC,2015,4,online,L,50,strict,25-34,5.49784
DC,2015,1,online,R,50,strict,25-34,0.43404
DC,2015,2,online,R,50,strict,25-34,1.15744
DC,2015,3,online,R,50,strict,25-34,1.88084
DC,2015,4,online,R,50,strict,25-34,2.60424
DC,2015,1,tv,L,75,lenient,25-34,5.0638
DC,2015,2,tv,L,75,lenient,25-34,12.2978
DC,2015,3,tv,L,75,lenient,25-34,19.5318
DC,2015,4,tv,L,75,lenient,25-34,26.7658
DC,2015,1,tv,R,75,lenient,25-34,1.4468
DC,2015,2,tv,R,75,lenient,25-34,5.0638
DC,2015,3,tv,R,75,lenient,25-34,8.6808
DC,2015,4,tv,R,75,lenient,25-34,12.2978
DC,2015,1,online,L,75,lenient,25-34,0.7234
DC,2015,2,online,L,75,lenient,25-34,2.1702
DC,2015,3,online,L,75,lenient,25-34,3.617
DC,2015,4,online,L,75,lenient,25-34,5.0638
DC,2015,1,online,R,75,lenient,25-34,0.3617
DC,2015,2,online,R,75,lenient,25-34,0.7234
DC,2015,3,online,R,75,lenient,25-34,1.4468
DC,2015,4,online,R,75,lenient,25-34,2.1702
DC,2015,1,tv,L,75,strict,25-34,4.77444
DC,2015,2,tv,L,75,strict,25-34,12.00844
DC,2015,3,tv,L,75,strict,25-34,19.24244
DC,2015,4,tv,L,75,strict,25-34,26.47644
DC,2015,1,tv,R,75,strict,25-34,1.15744
DC,2015,2,tv,R,75,strict,25-34,4.77444
DC,2015,3,tv,R,75,strict,25-34,8.39144
DC,2015,4,tv,R,75,strict,25-34,12.00844
DC,2015,1,online,L,75,strict,25-34,0.43404
DC,2015,2,online,L,75,strict,25-34,1.88084
DC,2015,3,online,L,75,strict,25-34,3.32764
DC,2015,4,online,L,75,strict,25-34,4.77444
DC,2015,1,online,R,75,strict,25-34,0.07234
DC,2015,2,online,R,75,strict,25-34,0.43404
DC,2015,3,online,R,75,strict,25-34,1.15744
DC,2015,4,online,R,75,strict,25-34,1.88084
DE,2015,1,tv,L,50,lenient,25-34,7.08932
DE,2015,2,tv,L,50,lenient,25-34,14.32332
DE,2015,3,tv,L,50,lenient,25-34,21.55732
DE,2015,4,tv,L,50,lenient,25-34,28.79132
DE,2015,1,tv,R,50,lenient,25-34,3.47232
DE,2015,2,tv,R,50,lenient,25-34,7.08932
DE,2015,3,tv,R,50,lenient,25-34,10.70632
DE,2015,4,tv,R,50,lenient,25-34,14.32332
DE,2015,1,online,L,50,lenient,25-34,1.30212
DE,2015,2,online,L,50,lenient,25-34,2.74892
DE,2015,3,online,L,50,lenient,25-34,4.19572
DE,2015,4,online,L,50,lenient,25-34,5.64252
DE,2015,1,online,R,50,lenient,25-34,0.57872
DE,2015,2,online,R,50,lenient,25-34,1.30212
DE,2015,3,online,R,50,lenient,25-34,2.02552
DE,2015,4,online,R,50,lenient,25-34,2.74892
DE,2015,1,tv,L,50,strict,25-34,6.79996
DE,2015,2,tv,L,50,strict,25-34,14.03396
DE,2015,3,tv,L,50,strict,25-34,21.26796
DE,2015,4,tv,L,50,strict,25-34,28.50196
DE,2015,1,tv,R,50,strict,25-34,3.18296
DE,2015,2,tv,R,50,strict,25-34,6.79996
DE,2015,3,tv,R,50,strict,25-34,10.41696
DE,2015,4,tv,R,50,strict,25-34,14.03396
DE,2015,1,online,L,50,strict,25-34,1.01276
DE,2015,2,online,L,50,strict,25-34,2.45956
DE,2015,3,online,L,50,strict,25-34,3.90636
DE,2015,4,online,L,50,strict,25-34,5.35316
DE,2015,1,online,R,50,strict,25-34,0.28936
DE,2015,2,online,R,50,strict,25-34,1.01276
DE,2015,3,online,R,50,strict,25-34,1.73616
DE,2015,4,online,R,50,strict,25-34,2.45956
DE,2015,1,tv,L,75,lenient,25-34,4.91912
DE,2015,2,tv,L,75,lenient,25-34,12.15312
DE,2015,3,tv,L,75,lenient,25-34,19.38712
DE,2015,4,tv,L,75,lenient,25-34,26.62112
DE,2015,1,tv,R,75,lenient,25-34,1.30212
DE,2015,2,tv,R,75,lenient,25-34,4.91912
DE,2015,3,tv,R,75,lenient,25-34,8.53612
DE,2015,4,tv,R,75,lenient,25-34,12.15312
DE,2015,1,online,L,75,lenient,25-34,0.57872
DE,2015,2,online,L,75,lenient,25-34,2.02552
DE,2015,3,online,L,75,lenient,25-34,3.47232
DE,2015,4,online,L,75,lenient,25-34,4.91912
DE,2015,1,online,R,75,lenient,25-34,0.21702
DE,2015,2,online,R,75,lenient,25-34,0.57872
DE,2015,3,online,R,75,lenient,25-34,1.30212
DE,2015,4,online,R,75,lenient,25-34,2.02552
DE,2015,1,tv,L,75,strict,25-34,4.62976
DE,2015,2,tv,L,75,strict,25-34,11.86376
DE,2015,3,tv,L,75,strict,25-34,19.09776
DE,2015,4,tv,L,75,strict,25-34,26.33176
DE,2015,1,tv,R,75,strict,25-34,1.01276
DE,2015,2,tv,R,75,strict,25-34,4.62976
DE,2015,3,tv,R,75,strict,25-34,8.24676
DE,2015,4,tv,R,75,strict,25-34,11.86376
DE,2015,1,online,L,75,strict,25-34,0.28936
DE,2015,2,online,L,75,strict,25-34,1.73616
DE,2015,3,online,L,75,strict,25-34,3.18296
DE,2015,4,online,L,75,strict,25-34,4.62976
DE,2015,1,online,R,75,strict,25-34,0
DE,2015,2,online,R,75,strict,25-34,0.28936
DE,2015,3,online,R,75,strict,25-34,1.01276
DE,2015,4,online,R,75,strict,25-34,1.73616
FL,2015,1,tv,L,50,lenient,25-34,7.234
FL,2015,2,tv,L,50,lenient,25-34,14.468
FL,2015,3,tv,L,50,lenient,25-34,21.702
FL,2015,4,tv,L,50,lenient,25-34,28.936
FL,2015,1,tv,R,50,lenient,25-34,3.617
FL,2015,2,tv,R,50,lenient,25-34,7.234
FL,2015,3,tv,R,50,lenient,25-34,10.851
FL,2015,4,tv,R,50,lenient,25-34,14.468
FL,2015,1,online,L,50,lenient,25-34,1.4468
FL,2015,2,online,L,50,lenient,25-34,2.8936
FL,2015,3,online,L,50,lenient,25-34,4.3404
FL,2015,4,online,L,50,lenient,25-34,5.7872
FL,2015,1,online,R,50,lenient,25-34,0.7234
FL,2015,2,online,R,50,lenient,25-34,1.4468
FL,2015,3,online,R,50,lenient,25-34,2.1702
FL,2015,4,online,R,50,lenient,25-34,2.8936
FL,2015,1,tv,L,50,strict,25-34,6.94464
FL,2015,2,tv,L,50,strict,25-34,14.17864
FL,2015,3,tv,L,50,strict,25-34,21.41264
FL,2015,4,tv,L,50,strict,25-34,28.64664
FL,2015,1,tv,R,50,strict,25-34,3.32764
FL,2015,2,tv,R,50,strict,25-34,6.94464
FL,2015,3,tv,R,50,strict,25-34,10.56164
FL,2015,4,tv,R,50,strict,25-34,14.17864
FL,2015,1,online,L,50,strict,25-34,1.15744
FL,2015,2,online,L,50,strict,25-34,2.60424
FL,2015,3,online,L,50,strict,25-34,4.05104
FL,2015,4,online,L,50,strict,25-34,5.49784
FL,2015,1,online,R,50,strict,25-34,0.43404
FL,2015,2,online,R,50,strict,25-34,1.15744
FL,2015,3,online,R,50,strict,25-34,1.88084
FL,2015,4,online,R,50,strict,25-34,2.60424
FL,2015,1,tv,L,75,lenient,25-34,5.0638
FL,2015,2,tv,L,75,lenient,25-34,12.2978
FL,2015,3,tv,L,75,lenient,25-34,19.5318
FL,2015,4,tv,L,75,lenient,25-34,26.7658
FL,2015,1,tv,R,75,lenient,25-34,1.4468
FL,2015,2,tv,R,75,lenient,25-34,5.0638
FL,2015,3,tv,R,75,lenient,25-34,8.6808
FL,2015,4,tv,R,75,lenient,25-34,12.2978
FL,2015,1,online,L,75,lenient,25-34,0.7234
FL,2015,2,online,L,75,lenient,25-34,2.1702
FL,2015,3,online,L,75,lenient,25-34,3.617
FL,2015,4,online,L,75,lenient,25-34,5.0638
FL,2015,1,online,R,75,lenient,25-34,0.3617
FL,2015,2,online,R,75,lenient,25-34,0.7234
FL,2015,3,online,R,75,lenient,25-34,1.4468
FL,2015,4,online,R,75,lenient,25-34,2.1702
FL,2015,1,tv,L,75,strict,25-34,4.77444
FL,2015,2,tv,L,75,strict,25-34,12.00844
FL,2015,3,tv,L,75,strict,25-34,19.24244
FL,2015,4,tv,L,75,strict,25-34,26.47644
FL,2015,1,tv,R,75,strict,25-34,1.15744
FL,2015,2,tv,R,75,strict,25-34,4.77444
FL,2015,3,tv,R,75,strict,25-34,8.39144
FL,2015,4,tv,R,75,strict,25-34,12.00844
FL,2015,1,online,L,75,strict,25-34,0.43404
FL,2015,2,online,L,75,strict,25-34,1.88084
FL,2015,3,online,L,75,strict,25-34,3.32764
FL,2015,4,online,L,75,strict,25-34,4.77444
FL,2015,1,online,R,75,strict,25-34,0.07234
FL,2015,2,online,R,75,strict,25-34,0.43404
FL,2015,3,online,R,75,strict,25-34,1.15744
FL,2015,4,online,R,75,strict,25-34,1.88084
GA,2015,1,tv,L,50,lenient,25-34,7.08932
GA,2015,2,tv,L,50,lenient,25-34,14.32332
GA,2015,3,tv,L,50,lenient,25-34,21.55732
GA,2015,4,tv,L,50,lenient,25-34,28.79132
GA,2015,1,tv,R,50,lenient,25-34,3.47232
GA,2015,2,tv,R,50,lenient,25-34,7.08932
GA,2015,3,tv,R,50,lenient,25-34,10.70632
GA,2015,4,tv,R,50,lenient,25-34,14.32332
GA,2015,1,online,L,50,lenient,25-34,1.30212
GA,2015,2,online,L,50,lenient,25-34,2.74892
GA,2015,3,online,L,50,lenient,25-34,4.19572
GA,2015,4,online,L,50,lenient,25-34,5.64252
GA,2015,1,online,R,50,lenient,25-34,0.57872
GA,2015,2,online,R,50,lenient,25-34,1.30212
GA,2015,3,online,R,50,lenient,25-34,2.02552
GA,2015,4,online,R,50,lenient,25-34,2.74892
GA,2015,1,tv,L,50,strict,25-34,6.79996
GA,2015,2,tv,L,50,strict,25-34,14.03396
GA,2015,3,tv,L,50,strict,25-34,21.26796
GA,2015,4,tv,L,50,strict,25-34,28.50196
GA,2015,1,tv,R,50,strict,25-34,3.18296
GA,2015,2,tv,R,50,strict,25-34,6.79996
GA,2015,3,tv,R,50,strict,25-34,10.41696
GA,2015,4,tv,R,50,strict,25-34,14.03396
GA,2015,1,online,L,50,strict,25-34,1.01276
GA,2015,2,online,L,50,strict,25-34,2.45956
GA,2015,3,online,L,50,strict,25-34,3.90636
GA,2015,4,online,L,50,strict,25-34,5.35316
GA,2015,1,online,R,50,strict,25-34,0.28936
GA,2015,2,online,R,50,strict,25-34,1.01276
GA,2015,3,online,R,50,strict,25-34,1.73616
GA,2015,4,online,R,50,strict,25-34,2.45956
GA,2015,1,tv,L,75,lenient,25-34,4.91912
GA,2015,2,tv,L,75,lenient,25-34,12.15312
GA,2015,3,tv,L,75,lenient,25-34,19.38712
GA,2015,4,tv,L,75,lenient,25-34,26.62112
GA,2015,1,tv,R,75,lenient,25-34,1.30212
GA,2015,2,tv,R,75,lenient,25-34,4.91912
GA,2015,3,tv,R,75,lenient,25-34,8.53612
GA,2015,4,tv,R,75,lenient,25-34,12.15312
GA,2015,1,online,L,75,lenient,25-34,0.57872
GA,2015,2,online,L,75,lenient,25-34,2.02552
GA,2015,3,online,L,75,lenient,25-34,3.47232
GA,2015,4,online,L,75,lenient,25-34,4.91912
GA,2015,1,online,R,75,lenient,25-34,0.21702
GA,2015,2,online,R,75,lenient,25-34,0.57872
GA,2015,3,online,R,75,lenient,25-34,1.30212
GA,2015,4,online,R,75,lenient,25-34,2.02552
GA,2015,1,tv,L,75,strict,25-34,4.62976
GA,2015,2,tv,L,75,strict,25-34,11.86376
GA,2015,3,tv,L,75,strict,25-34,19.09776
GA,2015,4,tv,L,75,strict,25-34,26.33176
GA,2015,1,tv,R,75,strict,25-34,1.01276
GA,2015,2,tv,R,75,strict,25-34,4.62976
GA,2015,3,tv,R,75,strict,25-34,8.24676
GA,2015,4,tv,R,75,strict,25-34,11.86376
GA,2015,1,online,L,75,strict,25-34,0.28936
GA,2015,2,online,L,75,strict,25-34,1.73616
GA,2015,3,online,L,75,strict,25-34,3.18296
GA,2015,4,online,L,75,strict,25-34,4.62976
GA,2015,1,online,R,75,strict,25-34,0
GA,2015,2,online,R,75,strict,25-34,0.28936
GA,2015,3,online,R,75,strict,25-34,1.01276
GA,2015,4,online,R,75,strict,25-34,1.73616
HI,2015,1,tv,L,50,lenient,25-34,7.234
HI,2015,2,tv,L,50,lenient,25-34,14.468
HI,2015,3,tv,L,50,lenient,25-34,21.702
HI,2015,4,tv,L,50,lenient,25-34,28.936
HI,2015,1,tv,R,50,lenient,25-34,3.617
HI,2015,2,tv,R,50,lenient,25-34,7.234
HI,2015,3,tv,R,50,lenient,25-34,10.851
HI,2015,4,tv,R,50,lenient,25-34,14.468
HI,2015,1,online,L,50,lenient,25-34,1.4468
HI,2015,2,online,L,50,lenient,25-34,2.8936
HI,2015,3,online,L,50,lenient,25-34,4.3404
HI,2015,4,online,L,50,lenient,25-34,5.7872
HI,2015,1,online,R,50,lenient,25-34,0.7234
HI,2015,2,online,R,50,lenient,25-34,1.4468
HI,2015,3,online,R,50,lenient,25-34,2.1702
HI,2015,4,online,R,50,lenient,25-34,2.8936
HI,2015,1,tv,L,50,strict,25-34,6.94464
HI,2015,2,tv,L,50,strict,25-34,14.17864
HI,2015,3,tv,L,50,strict,25-34,21.41264
HI,2015,4,tv,L,50,strict,25-34,28.64664
HI,2015,1,tv,R,50,strict,25-34,3.32764
HI,2015,2,tv,R,50,strict,25-34,6.94464
HI,2015,3,tv,R,50,strict,25-34,10.56164
HI,2015,4,tv,R,50,strict,25-34,14.17864
HI,2015,1,online,L,50,strict,25-34,1.15744
HI,2015,2,online,L,50,strict,25-34,2.60424
HI,2015,3,online,L,50,strict,25-34,4.05104
HI,2015,4,online,L,50,strict,25-34,5.49784
HI,2015,1,online,R,50,strict,25-34,0.43404
HI,2015,2,online,R,50,strict,25-34,1.15744
HI,2015,3,online,R,50,strict,25-34,1.88084
HI,2015,4,online,R,50,strict,25-34,2.60424
HI,2015,1,tv,L,75,lenient,25-34,5.0638
HI,2015,2,tv,L,75,lenient,25-34,12.2978
HI,2015,3,tv,L,75,lenient,25-34,19.5318
HI,2015,4,tv,L,75,lenient,25-34,26.7658
HI,2015,1,tv,R,75,lenient,25-34,1.4468
HI,2015,2,tv,R,75,lenient,25-34,5.0638
HI,2015,3,tv,R,75,lenient,25-34,8.6808
HI,2015,4,tv,R,75,lenient,25-34,12.2978
HI,2015,1,online,L,75,lenient,25-34,0.7234
HI,2015,2,online,L,75,lenient,25-34,2.1702
HI,2015,3,online,L,75,lenient,25-34,3.617
HI,2015,4,online,L,75,lenient,25-34,5.0638
HI,2015,1,online,R,75,lenient,25-34,0.3617
HI,2015,2,online,R,75,lenient,25-34,0.7234
HI,2015,3,online,R,75,lenient,25-34,1.4468
HI,2015,4,online,R,75,lenient,25-34,2.1702
HI,2015,1,tv,L,75,strict,25-34,4.77444
HI,2015,2,tv,L,75,strict,25-34,12.00844
HI,2015,3,tv,L,75,strict,25-34,19.24244
HI,2015,4,tv,L,75,strict,25-34,26.47644
HI,2015,1,tv,R,75,strict,25-34,1.15744
HI,2015,2,tv,R,75,strict,25-34,4.77444
HI,2015,3,tv,R,75,strict,25-34,8.39144
HI,2015,4,tv,R,75,strict,25-34,12.00844
HI,2015,1,online,L,75,strict,25-34,0.43404
HI,2015,2,online,L,75,strict,25-34,1.88084
HI,2015,3,online,L,75,strict,25-34,3.32764
HI,2015,4,online,L,75,strict,25-34,4.77444
HI,2015,1,online,R,75,strict,25-34,0.07234
HI,2015,2,online,R,75,strict,25-34,0.43404
HI,2015,3,online,R,75,strict,25-34,1.15744
HI,2015,4,online,R,75,strict,25-34,1.88084
IA,2015,1,tv,L,50,lenient,25-34,7.08932
IA,2015,2,tv,L,50,lenient,25-34,14.32332
IA,2015,3,tv,L,50,lenient,25-34,21.55732
IA,2015,4,tv,L,50,lenient,25-34,28.79132
IA,2015,1,tv,R,50,lenient,25-34,3.47232
IA,2015,2,tv,R,50,lenient,25-34,7.08932
IA,2015,3,tv,R,50,lenient,25-34,10.70632
IA,2015,4,tv,R,50,lenient,25-34,14.32332
IA,2015,1,online,L,50,lenient,25-34,1.30212
IA,2015,2,online,L,50,lenient,25-34,2.74892
IA,2015,3,online,L,50,lenient,25-34,4.19572
IA,2015,4,online,L,50,lenient,25-34,5.64252
IA,2015,1,online,R,50,lenient,25-34,0.57872
IA,2015,2,online,R,50,lenient,25-34,1.30212
IA,2015,3,online,R,50,lenient,25-34,2.02552
IA,2015,4,online,R,50,lenient,25-34,2.74892
IA,2015,1,tv,L,50,strict,25-34,6.79996
IA,2015,2,tv,L,50,strict,25-34,14.03396
IA,2015,3,tv,L,50,strict,25-34,21.26796
IA,2015,4,tv,L,50,strict,25-34,28.50196
IA,2015,1,tv,R,50,strict,25-34,3.18296
IA,2015,2,tv,R,50,strict,25-34,6.79996
IA,2015,3,tv,R,50,strict,25-34,10.41696
IA,2015,4,tv,R,50,strict,25-34,14.03396
IA,2015,1,online,L,50,strict,25-34,1.01276
IA,2015,2,online,L,50,strict,25-34,2.45956
IA,2015,3,online,L,50,strict,25-34,3.90636
IA,2015,4,online,L,50,strict,25-34,5.35316
IA,2015,1,online,R,50,strict,25-34,0.28936
IA,2015,2,online,R,50,strict,25-34,1.01276
IA,2015,3,online,R,50,strict,25-34,1.73616
IA,2015,4,online,R,50,strict,25-34,2.45956
IA,2015,1,tv,L,75,lenient,25-34,4.91912
IA,2015,2,tv,L,75,lenient,25-34,12.15312
IA,2015,3,tv,L,75,lenient,25-34,19.38712
IA,2015,4,tv,L,75,lenient,25-34,26.62112
IA,2015,1,tv,R,75,lenient,25-34,1.30212
